gene_name	number_of_transposon_per_gene	number_of_read_pergene
SAM3 	88 	1744 	
SAM4 	42 	626 	
PBI1 	66 	991 	
ATP15 	5 	35 	
MDL2 	170 	4868 	
KAR9 	171 	4335 	
PLC1 	151 	3885 	
ACM1 	34 	912 	
DIM1 	53 	1207 	
DIP5 	114 	1725 	
YPL264C 	74 	2222 	
KEL3 	191 	7151 	
FUM1 	89 	3212 	
YPL261C 	9 	206 	
YPL260W 	44 	1427 	
APM1 	69 	1115 	
THI21 	80 	1157 	
YPL257W 	10 	116 	
CLN2 	63 	1251 	
BBP1 	195 	5778 	
HFI1 	241 	7748 	
VIK1 	150 	7599 	
YAH1 	57 	976 	
YPL251W 	27 	500 	
ICY2 	29 	741 	
RPL36B 	38 	1001 	
YPL250W-A 	21 	400 	
GYP5 	18 	199 	
GAL4 	164 	5017 	
YPL247C 	99 	2823 	
RBD2 	58 	1544 	
YPL245W 	38 	535 	
HUT1 	78 	2204 	
SRP68 	70 	1865 	
IQG1 	289 	9506 	
CIN2 	47 	734 	
HSP82 	39 	309 	
YAR1 	43 	1400 	
YPL238C 	2 	14 	
SUI3 	33 	577 	
ENV7 	11 	34 	
RVB2 	20 	258 	
VMA11 	10 	28 	
NSL1 	49 	1450 	
SSO1 	39 	656 	
FAS2 	416 	12754 	
USV1 	50 	862 	
YPL229W 	12 	60 	
CET1 	118 	2104 	
ALG5 	38 	971 	
NEW1 	195 	7148 	
YPL225W 	2 	2 	
MMT2 	115 	4071 	
GRE1 	50 	1825 	
FMP40 	153 	4117 	
YPL222C-A 	22 	468 	
FLC1 	91 	1647 	
RPL1A 	58 	1161 	
PCL8 	224 	7114 	
SAR1 	188 	6846 	
BMS1 	419 	12112 	
YPL216W 	271 	5701 	
CBP3 	72 	2593 	
THI6 	10 	88 	
LEA1 	112 	6922 	
PUS1 	244 	10568 	
NIP7 	125 	3787 	
SRP72 	356 	15146 	
IPL1 	47 	1149 	
RKM1 	110 	6817 	
TYW1 	424 	3571 	
PGC1 	237 	1424 	
YPL205C 	65 	314 	
HRR25 	605 	5098 	
TPK2 	142 	3828 	
AFT2 	127 	7087 	
YIG1 	58 	590 	
CSM4 	52 	2819 	
YPL199C 	38 	1072 	
RPL7B 	15 	77 	
YPL197C 	5 	8 	
OXR1 	102 	4745 	
APL5 	377 	12732 	
DDC1 	244 	12610 	
RSA1 	174 	6370 	
PRM3 	53 	480 	
YPL191C 	72 	1789 	
NAB3 	128 	2371 	
COA2 	12 	171 	
GUP2 	285 	7777 	
POS5 	212 	6906 	
MF
UIP4 	46 	860 	
YPL185W 	18 	220 	
MRN1 	128 	3106 	
RTC6 	32 	1587 	
RTT10 	172 	4399 	
YPL182C 	7 	47 	
CTI6 	78 	1369 	
TCO89 	113 	1792 	
PPQ1 	66 	1329 	
CBC2 	35 	599 	
CUP9 	44 	657 	
TRE1 	118 	2142 	
SPT14 	79 	2119 	
NIP100 	97 	1616 	
MRPL40 	64 	930 	
COX10 	63 	660 	
OYE3 	43 	637 	
DAP1 	4 	28 	
MEX67 	79 	1031 	
YPL168W 	36 	210 	
REV3 	575 	6710 	
ATG29 	21 	220 	
SET6 	38 	422 	
MLH3 	113 	1720 	
SVS1 	14 	109 	
YPL162C 	26 	495 	
BEM4 	34 	560 	
CDC60 	123 	3109 	
PET20 	47 	1965 	
AIM44 	61 	1706 	
TGS1 	24 	561 	
PRM4 	29 	271 	
KIP2 	148 	4584 	
PEP4 	166 	1399 	
RAD53 	211 	1378 	
YPL152W-A 	13 	45 	
RRD2 	84 	320 	
PRP46 	119 	1611 	
YPL150W 	73 	1474 	
ATG5 	12 	47 	
PPT2 	2 	1 	
PXA1 	130 	2393 	
NOP53 	47 	715 	
KES1 	47 	1026 	
POC4 	10 	136 	
RPL33A 	20 	340 	
YPL142C 	6 	11 	
FRK1 	51 	774 	
MKK2 	23 	428 	
UME1 	49 	783 	
SPP1 	21 	215 	
GIP3 	109 	2005 	
YPL136W 	17 	283 	
ISU1 	18 	240 	
YPL135C-A 	4 	14 	
ODC1 	0 	0 	
RDS2 	48 	905 	
COX11 	19 	105 	
RPL5 	31 	445 	
SPO19 	31 	436 	
TAF14 	32 	1067 	
TBF1 	32 	211 	
HHO1 	30 	598 	
NAN1 	45 	859 	
KAP120 	99 	2571 	
SPC29 	45 	1152 	
RNY1 	67 	1628 	
TFB2 	69 	1325 	
MEI5 	23 	483 	
VPS30 	63 	938 	
YPL119C-A 	4 	80 	
DBP1 	37 	444 	
MRP51 	27 	853 	
IDI1 	13 	86 	
HOS3 	95 	1848 	
BEM3 	124 	2551 	
YPL114W 	11 	144 	
YPL113C 	24 	376 	
PEX25 	62 	995 	
CAR1 	17 	178 	
GDE1 	141 	3315 	
YPL109C 	90 	2563 	
YPL108W 	26 	1029 	
YPL107W 	20 	305 	
SSE1 	80 	1743 	
SYH1 	73 	1051 	
MSD1 	85 	1102 	
FMP30 	58 	1752 	
YPL102C 	6 	125 	
ELP4 	21 	147 	
ATG21 	68 	1855 	
INA17 	35 	773 	
MGR2 	6 	132 	
MSY1 	80 	3178 	
ERI1 	31 	1130 	
PNG1 	39 	485 	
EEB1 	52 	1046 	
SEC62 	59 	1756 	
NOG1 	93 	1733 	
SSU1 	56 	997 	
GLR1 	69 	1460 	
RPS6A 	45 	776 	
RLM1 	72 	1148 	
YPL088W 	11 	194 	
YDC1 	56 	1468 	
ELP3 	30 	446 	
SEC16 	322 	6557 	
BRO1 	189 	5192 	
SEN54 	124 	4559 	
MOT1 	232 	4536 	
RPS9A 	26 	368 	
YPL080C 	2 	3 	
RPL21B 	4 	8 	
ATP4 	29 	416 	
YPL077C 	17 	134 	
GPI2 	13 	206 	
GCR1 	148 	5857 	
YTA6 	163 	8160 	
YPL073C 	22 	607 	
UBP16 	54 	1640 	
YPL071C 	23 	755 	
MUK1 	180 	6712 	
BTS1 	114 	3812 	
YPL068C 	93 	3401 	
YPL067C 	52 	1366 	
RGL1 	177 	7187 	
VPS28 	90 	1789 	
CWC27 	106 	2841 	
TIM50 	27 	490 	
YPL062W 	96 	4633 	
ALD6 	315 	15612 	
MFM1 	49 	1223 	
GRX5 	9 	111 	
PDR12 	414 	14332 	
SUR1 	185 	3619 	
LCL1 	54 	153 	
LGE1 	190 	2029 	
LEE1 	66 	370 	
KTR6 	177 	9010 	
OAZ1 	0 	0 	
ARL3 	2 	1 	
MNN9 	12 	209 	
DIG1 	0 	0 	
CAM1 	59 	824 	
SGF11 	122 	4103 	
ELC1 	96 	4160 	
VPS16 	702 	43217 	
YPL044C 	80 	2223 	
NOP4 	343 	11141 	
SSN3 	215 	8247 	
YPL041C 	4 	12 	
ISM1 	522 	24476 	
YPL039W 	208 	12393 	
YPL038W-A 	15 	253 	
MET31 	43 	828 	
EGD1 	118 	5121 	
PMA2 	764 	117196 	
YPL035C 	40 	1207 	
YPL034W 	82 	2333 	
SRL4 	26 	349 	
SVL3 	631 	5592 	
PHO85 	191 	1336 	
TRM44 	174 	946 	
SUV3 	233 	5447 	
ERG10 	51 	1096 	
SMA1 	127 	4427 	
SKS1 	86 	1718 	
YPL025C 	3 	4 	
RMI1 	50 	1711 	
MET12 	142 	2892 	
RAD1 	544 	151990 	
ECM23 	71 	1026 	
ULP1 	130 	3208 	
VTC3 	64 	1650 	
CTF19 	64 	728 	
IRC15 	97 	1581 	
SWI1 	227 	4185 	
HST2 	39 	453 	
YPL014W 	50 	1431 	
MRPS16 	9 	181 	
RRP12 	183 	4629 	
TAF3 	82 	1626 	
RET3 	22 	335 	
TAE2 	248 	5438 	
CHL1 	137 	3731 	
TFC8 	29 	576 	
NCR1 	105 	1718 	
AEP3 	50 	523 	
LSP1 	45 	773 	
ULA1 	45 	591 	
SNF8 	26 	295 	
HAT1 	19 	468 	
CIT3 	76 	1487 	
PDH1 	46 	535 	
YPR002C-A 	14 	76 	
YPR003C 	137 	3635 	
AIM45 	27 	148 	
HAL1 	15 	255 	
ICL2 	106 	2322 	
REC8 	132 	2794 	
HAA1 	82 	1616 	
SUT2 	1 	0 	
RPA135 	211 	5454 	
YPR010C-A 	8 	93 	
YPR011C 	48 	1297 	
YPR012W 	7 	107 	
CMR3 	25 	452 	
YPR014C 	16 	464 	
YPR015C 	41 	689 	
TIF6 	50 	1322 	
YPR016W-A 	7 	126 	
DSS4 	14 	285 	
RLF2 	79 	1957 	
MCM4 	130 	2612 	
ATP20 	29 	197 	
AGC1 	151 	4828 	
YPR022C 	106 	2588 	
EAF3 	66 	1756 	
YME1 	179 	5100 	
CCL1 	33 	337 	
ATH1 	114 	1653 	
YPR027C 	27 	298 	
YOP1 	30 	417 	
APL4 	60 	896 	
CSR2 	60 	1088 	
NTO1 	42 	623 	
SRO7 	143 	3210 	
HTS1 	126 	3614 	
ARP7 	41 	625 	
GLN1 	15 	278 	
VMA13 	39 	579 	
YPR036W-A 	6 	19 	
ERV2 	11 	118 	
IRC16 	9 	94 	
YPR039W 	11 	86 	
TIP41 	20 	167 	
TIF5 	106 	2322 	
PUF2 	109 	2061 	
RPL43A 	5 	23 	
OPI11 	1 	0 	
THP3 	29 	192 	
MCM16 	64 	558 	
MSF1 	48 	1161 	
TAH18 	58 	723 	
ATG11 	135 	2696 	
YPR050C 	9 	54 	
MAK3 	9 	54 	
NHP6A 	8 	67 	
YPR053C 	25 	666 	
SMK1 	27 	387 	
SEC8 	27 	237 	
TFB4 	43 	697 	
BRR1 	19 	196 	
YMC1 	8 	77 	
YPR059C 	2 	5 	
ARO7 	42 	823 	
JID1 	20 	178 	
FCY1 	13 	146 	
YPR063C 	8 	89 	
YPR064W 	14 	223 	
ROX1 	38 	774 	
UBA3 	32 	562 	
ISA2 	42 	753 	
HOS1 	44 	678 	
SPE3 	40 	671 	
MED1 	27 	666 	
YPR071W 	14 	105 	
NOT5 	44 	852 	
LTP1 	35 	593 	
TKL1 	29 	251 	
YPR074W-A 	3 	5 	
OPY2 	70 	1305 	
YPR076W 	41 	874 	
YPR077C 	29 	389 	
YPR078C 	40 	553 	
MRL1 	38 	640 	
TEF1 	16 	286 	
GRS2 	51 	1178 	
DIB1 	40 	490 	
MDM36 	53 	1011 	
YPR084W 	99 	1956 	
ASA1 	54 	577 	
SUA7 	10 	45 	
VPS69 	8 	54 	
SRP54 	4 	15 	
YPR089W 	72 	1616 	
NVJ2 	52 	820 	
YPR092W 	5 	12 	
ASR1 	21 	189 	
RDS3 	41 	415 	
SYT1 	132 	2209 	
YPR096C 	8 	19 	
YPR097W 	66 	1142 	
YPR098C 	3 	3 	
YPR099C 	6 	35 	
MRPL51 	7 	37 	
SNT309 	12 	123 	
RPL11A 	17 	193 	
PRE2 	20 	201 	
FHL1 	84 	2134 	
COG4 	8 	48 	
ISR1 	2 	1 	
YTH1 	15 	301 	
RPN7 	73 	1661 	
YPR108W-A 	18 	314 	
YPR109W 	23 	424 	
RPC40 	37 	1504 	
DBF20 	24 	303 	
MRD1 	27 	326 	
PIS1 	3 	2 	
YPR114W 	12 	57 	
RGC1 	73 	955 	
RRG8 	8 	174 	
YPR117W 	212 	4800 	
MRI1 	42 	668 	
CLB2 	24 	243 	
CLB5 	48 	922 	
THI22 	47 	680 	
AXL1 	114 	2556 	
YPR123C 	7 	14 	
CTR1 	26 	450 	
YLH47 	40 	796 	
YPR126C 	7 	92 	
YPR127W 	16 	276 	
ANT1 	33 	267 	
SCD6 	23 	456 	
YPR130C 	9 	255 	
NAT3 	17 	153 	
RPS23B 	42 	727 	
SPN1 	11 	80 	
TOM5 	6 	174 	
MSS18 	27 	281 	
CTF4 	56 	635 	
YPR136C 	8 	53 	
RRP9 	40 	700 	
MEP3 	24 	246 	
LOA1 	21 	110 	
TAZ1 	24 	586 	
KAR3 	65 	993 	
YPR142C 	7 	105 	
RRP15 	15 	148 	
NOC4 	34 	875 	
ASN1 	42 	819 	
YPR145C-A 	8 	64 	
YPR146C 	12 	97 	
YPR147C 	53 	1816 	
YPR148C 	26 	422 	
NCE102 	25 	286 	
YPR150W 	12 	161 	
SUE1 	10 	102 	
URN1 	71 	2315 	
YPR153W 	16 	145 	
PIN3 	1 	0 	
NCA2 	53 	776 	
TPO3 	12 	51 	
TDA6 	26 	421 	
CUR1 	10 	200 	
KRE6 	48 	816 	
YPR159C-A 	1 	0 	
GPH1 	90 	2003 	
YPR160W-A 	1 	0 	
YPR160C-A 	6 	61 	
SGV1 	49 	835 	
ORC4 	36 	625 	
TIF3 	25 	730 	
MMS1 	149 	3311 	
RHO1 	12 	63 	
MRP2 	7 	97 	
MET16 	21 	102 	
NUT2 	11 	193 	
JIP5 	33 	444 	
YPR170C 	15 	218 	
YPR169W-A 	10 	73 	
YPR170W-B 	19 	233 	
YPR170W-A 	17 	224 	
BSP1 	21 	195 	
YPR172W 	8 	77 	
VPS4 	14 	265 	
YPR174C 	16 	105 	
DPB2 	43 	435 	
BET2 	23 	186 	
YPR177C 	21 	204 	
PRP4 	81 	1397 	
HDA3 	63 	1687 	
AOS1 	57 	1073 	
SEC23 	147 	3825 	
SMX3 	5 	11 	
DPM1 	6 	17 	
GDB1 	74 	1390 	
ATG13 	61 	1398 	
PZF1 	58 	965 	
RPO26 	0 	0 	
MLC2 	17 	326 	
SKI3 	96 	1689 	
RPC82 	36 	565 	
QCR2 	34 	673 	
AQY1 	26 	201 	
HPA2 	14 	103 	
OPT2 	37 	337 	
YPR195C 	13 	146 	
YPR196W 	55 	1804 	
YPR197C 	29 	649 	
SGE1 	78 	2033 	
ARR1 	14 	100 	
ARR2 	5 	42 	
ARR3 	25 	270 	
YPR202W 	4 	6 	
YPR203W 	0 	0 	
YPR204W 	70 	836 	
YPR204C-A 	12 	93 	
Q0010 	7 	48 	
Q0017 	3 	23 	
Q0032 	14 	139 	
AI1 	88 	1735 	
AI2 	169 	3116 	
AI3 	203 	3713 	
AI4 	303 	6054 	
AI5_ALPHA 	353 	6748 	
COX1 	554 	11083 	
AI5_BETA 	76 	1827 	
ATP8 	2 	1 	
ATP6 	39 	761 	
Q0092 	5 	21 	
BI2 	87 	2223 	
BI3 	205 	5662 	
BI4 	342 	9154 	
COB 	418 	11361 	
OLI1 	8 	135 	
VAR1 	29 	795 	
Q0142 	7 	95 	
Q0143 	6 	45 	
Q0144 	12 	248 	
SCEI 	69 	3047 	
Q0182 	23 	565 	
COX2 	28 	420 	
Q0255 	106 	2680 	
COX3 	62 	2132 	
Q0297 	1 	0 	
